datetime,chainlink_amount_in_top_holders,uniswap_amount_in_top_holders,dai_amount_in_top_holders,aave_amount_in_top_holders,ondo-finance_amount_in_top_holders,ethena_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,raydium_amount_in_top_holders,dexe_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,1inch_amount_in_top_holders,frax_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,frax-share_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,crvusd_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,clearpool_amount_in_top_holders,usual_amount_in_top_holders,rocket-pool_amount_in_top_holders,uma_amount_in_top_holders,api3_amount_in_top_holders,compound-ether_amount_in_top_holders,spell-token_amount_in_top_holders,orbs_amount_in_top_holders,tellor_amount_in_top_holders,marlin_amount_in_top_holders,liquity_amount_in_top_holders,pinlink_amount_in_top_holders,numeraire_amount_in_top_holders,ssv-network_amount_in_top_holders,bancor_amount_in_top_holders,balancer_amount_in_top_holders,oraichain-token_amount_in_top_holders,coin98_amount_in_top_holders,dia-data_amount_in_top_holders,tokenfi_amount_in_top_holders,dodo_amount_in_top_holders,magic-internet-money_amount_in_top_holders,dydx_amount_in_top_holders,kujira_amount_in_top_holders,keep-network_amount_in_top_holders,smardex_amount_in_top_holders,messier_amount_in_top_holders,hashflow_amount_in_top_holders,renzo_amount_in_top_holders,liquity-usd_amount_in_top_holders,ampleforth_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,paraswap_amount_in_top_holders,orderly-network_amount_in_top_holders,bella-protocol_amount_in_top_holders,degate_amount_in_top_holders,stafi_amount_in_top_holders,unizen_amount_in_top_holders,melon_amount_in_top_holders,chainflip_amount_in_top_holders,seth_amount_in_top_holders,alchemix_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,harvest-finance_amount_in_top_holders,badger-dao_amount_in_top_holders,stake-dao_amount_in_top_holders,polkastarter_amount_in_top_holders,synfutures_amount_in_top_holders,lever_amount_in_top_holders,quickswap_amount_in_top_holders,ramp_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders,airswap_amount_in_top_holders,trustswap_amount_in_top_holders,morpho_amount_in_top_holders
2024-06-01 00:00:00+00:00,313363315.1,507324342.31858057,1525061.3583298533,8852001.297258917,8754053744.899689,14691587697.864532,412626.2170837613,87307034.89290342,529424876.71924555,10853983.33,56650910.586994916,178674578.06984615,80086652441,22135456.257942885,809632039.4686519,527206441.2034313,88162257.17646171,516510579.3245955,77949549.97341803,737959058.0636125,15719.084158552949,638923661.1455642,147596517.5487241,861380464.6602349,596315049.3966787,289279949.5322021,84424791.07,666760871.8126419,,33384501.349252354,91457646.52772906,100518714.89320834,3602415.8570508696,97962225991.95215,9299200324.234015,1816893.2247556827,6363340601.390869,81337418.79096337,,10003073.720289353,7408115.217,77478435.32517102,35218855.05811526,84071998.32844822,388117822.1027479,150593155.83250874,4576239293.637652,839221566.6551045,180138432.58675477,867338729.8801212,1.157920892373162e+71,945835169.7782195,8597573090.974209,495425377633.5458,816497156.8498102,9858519600.749205,87658698.74937311,120926617.92522645,691257.1643218538,8697.935182,2879081247.110132,85803018126.18433,1690984647.6727989,1497855026.1223433,,90580355.69694518,917830293.2469177,37147063.40465326,828758130.0889063,1460483.309332214,72779656.95694509,10509.882498725143,2154142.5295414925,105249722.7869473,480856.51479432173,13314468.532929434,51741540.770237476,67572001.21499553,,30976421208.169773,987147.0951472034,985117092.1991277,420649.28003988054,82947726.60998033,912356964.6480833,7263471.483856821,24291116.757644262,48343167.77240546,66696875.34521743,417208987.8,73975766.31241748,
2024-06-02 00:00:00+00:00,313363315.1,507264086.2975936,1525061.3583298533,8852161.439489443,8750780191.032558,14692032575.026443,412880.1059007612,87300480.23510341,529424876.71924555,10853983.33,56650910.586994916,178742578.44608632,80086652441,22134485.589943558,810800101.8423597,517571375.73185456,88174289.57095858,516506070.3245955,78002452.73170616,738562186.3352857,15719.084158552949,639013625.7567606,147543001.1,861324427.0811062,595965148.9,289206573.5535423,84445456.27780753,669064667.4992476,,33399098.71407341,91472154.86310038,100242243.05181614,3602415.8570508696,96569562929,9287994994.258595,1815718.5339852828,6442208422,81177205.76,,10004515.737565404,7407332.05,77390691.06,35238274.684425026,84072446.05259895,374658825.10204643,150594879.83250874,4577141235.348728,839190665.1645548,180134899.80019534,867370050,1.157920892373162e+71,945834258.5712306,8594318002.079409,496916276807.5178,816430880.7677372,9852715947,87669821.8,120938647.53967921,691257.1643218538,8699.371746770525,2879097757.1599975,85803072126.25107,1689333612.598655,1498320418.3129165,,90646268.02694418,917977947.5287428,37147063.40465325,829642531.7091048,1461702.590534708,72877618.63386546,10509.882498725143,2156361.561860922,105192905.26763837,480834.3786,13328265.355211576,51736234.04822712,67554375.30282818,,30958046726.67057,987142.3633228029,985117092.1991277,420564.2324921665,83002413.12255752,912306768.9807348,7263471.483856821,24291116.757644262,48343120.05540084,66724157.92,417369452.4,73962160.99694651,
2024-06-03 00:00:00+00:00,313363315.1,507255105.8686405,1525061.3583298533,8846020.816348823,8746247609.571138,14680959890.782717,413174.6234605052,87295180.27370343,529424876.71924555,10853983.33,56650910.586994916,178672844.9358266,80086652441,22143150.37723518,810887507.5422275,517344844.4281115,88342815.33671547,514327435.65789366,78000064.01344863,739116042.3,15721.414824512947,630798541.6,147427006.9310182,861030750.8,594693632.9584903,288582745.5899282,84491638.54,669102010.2275133,,33416630.00041337,91474425.95678136,100271345.40393007,3602415.8570508696,95784658841,9294256366.657766,1823497.6371789144,6442208422,81417595.48,,10004515.737565404,7409525.095,77270935.35611278,35298899.90979822,84075930.84937538,374574528.25271314,150597108.17948046,4579868602.893427,839171335.8368146,180139035.89446715,867529880.6126816,1.157920892373162e+71,945844630.4352307,8596594592.633446,497085461887.4763,816330315.5146463,9846771379.712135,78867471.75590758,120885106.17647085,691257.1643218538,8699.440345733798,2879598849.450116,85803264500.78745,1675828095.5583527,1493813608.1513233,,90477149.19037063,918092767.9281678,37261185.437173866,829691607.7903566,1461236.6877846578,73137252.10786232,10509.882498725143,2157023.3375838683,105194492.79282871,481098.51394857105,13379802.56819471,51736245.63916485,67827000.44478726,,30960401231.518932,987160.2586,985118762.5893462,420200.99931128003,82482316.09682524,912972029.4606996,7263471.483856821,24291116.757644262,48343120.05540084,66784976.58511454,417252944.7,73901018.89777273,
2024-06-04 00:00:00+00:00,313363315.1,507408525.37964046,1525061.3583298533,8845691.098039115,8688394009.501966,14678430382.079155,412828.4148879946,87272113.04460342,529424876.71924555,10853983.33,56650910.586994916,178655519.66505837,80086652441,22128869.22841221,809841542.9443324,517144529.4865104,88823696.14632079,512711225.3419581,77838108.44157708,739137464.9,15720.414824512947,627562376.2534367,147160443.1198241,861190476.0860832,594506197.5366898,288363327.8090156,84498486.01807064,671655022.1954273,,33417888.96132397,91477952.50041318,100332635.23465371,3602415.8570508696,95644245721,9297055707.690414,1838332.8898560645,6441708422,81074475.35254788,,10004515.737565404,7409813.3220155705,77218777.25,35315550.785026684,84081519.07,389777858.74484015,150576308.90248045,4575751807.560523,839078907.7960514,180130973.03033742,867775247.7447565,1.157920892373162e+71,945845787.2369605,8597760795.090784,497926078461.32336,815691009.7982935,9847766716.620646,61078078.27121692,121183343.69637898,681257.1643218538,8700.248199876429,2879598849.450116,85803246397.52895,1669946263.0272377,1493800417.0427177,,90310227.7,918092767.9281678,36679384.85511899,829801697.4346998,1460857.2839706978,73137233.98809114,10509.882498725143,2154536.612821219,105166578.06854422,480947.2237,13368294.04929882,51726051.10921055,67836506.16303547,,30773535321.961082,987162.376,985119757.6470287,420405.41663555475,82481369.28,914746257.0457791,7263471.483856821,24291116.757644262,49724152.87807065,67077151.71083812,417187489.3,73888136.58623867,
2024-06-05 00:00:00+00:00,313363315.1,507543924.4865896,1525061.3583298533,8847276.790141081,8693460684.563793,14665025652.574095,412608.77533022297,87299039.23930342,534262612.99224555,10856381.69,56676439.09286383,178758357.44725075,80086652441,22148906.727746252,810184018.7,516328734.50387335,88847360.04396291,513145683.01466185,77795924.65386923,740157178.7318687,15717.24781185681,627635654.7751931,147131740.86690265,861175828.7448997,591782181.0557201,288075405.2412717,84471095.42661688,671243499.0301174,,33425756.945978757,91478792.41864786,99933913.94233291,3527776.162365879,95648656107.77579,9304281554.585701,1836562.1787994143,6441632942.221201,81186222.3,,10006537.775491444,7412240.7697128495,77328488.36210772,35395972.110997364,84079256.56360233,376048403.82281643,150555912.80248046,4569126151.347395,839077909.6213682,180136304.9380378,868672533.3689364,1.157920892373162e+71,945886066.1625055,8591078638,500473967516.12256,815695851.2035792,9844533692.579836,62081275.89811041,121338596.9817669,681257.1643218538,8700.2982,2879598849.450116,85803173413.55464,1607839940.2073452,1493381467.7090552,,90251793.54718389,918092767.9281678,37192142.48982901,832580766.6411946,1458169.1145084086,73191772.29986717,10509.882498725143,2149134.5631144335,105295853.86106895,481662.2489855759,13451888.29273577,51689135.02,67801277.79,,31093030386.47053,987201.6063845577,985442357.3695191,420668.38418375625,82432322.08630364,918142064.3590244,7263471.483856821,24291116.757644262,49747355.710096866,67031562.819796525,416436480.1971001,74449937.25,
2024-06-06 00:00:00+00:00,313363315.1,507564076.6933505,1525061.3583298533,8838029.606687758,8692690784.440067,14666193552.005241,412952.40835542965,87772059.42238979,533582920.99224555,10856381.69,56679327.77349198,177283156.88337395,80086652441,22145147.98495992,810510309.4942398,516652643.67239565,88525828.65656723,514884761.1439503,77828879.63,738805430.9010766,15721.863561708982,626593865.2946632,147094931.6594534,861094905.4243653,591738794.3550769,287551047.88392997,84465326.17356879,669276834.8474041,,33417224.280469954,91478906.65860593,100328645.70022215,3539320.4279247196,95588795366.28725,9303233396.450275,1836717.7729344144,6441483942.221199,81395439.56,,10006537.775491444,7412505.248981751,77473023.35868125,35330589.08959186,84078847.86308241,392163686.58102566,150624054.97465065,4579477341.262159,839072953.2075227,180137236.5007417,868767269.6525548,1.157920892373162e+71,945900733.4,8600260876.707867,500079307126.60645,814900085.7,9839552556.096949,62239650.75654919,121405723.03034478,681257.1643218538,8700.513326822356,2879561843.2885427,85803083157,1613566271.8793702,1493488417.2735417,,90251793.54718389,918129971.4581678,37309768.67445123,832613536.5419033,1457620.2346085296,73672732.61028844,10509.882498725143,2152413.351860855,105365267.75118291,483315.4891412337,13507000.241971172,51695479.34,67802489.96298313,,31038382141.100513,987201.6063845577,986259085,421635.31904949987,82384408.12917224,919619409.4710125,7263471.483856821,24291116.757644262,49747318.75434421,67146423.96765468,417207738.0686001,74494251.43,
2024-06-07 00:00:00+00:00,313363315.1,507581909.74058145,1525061.3583298533,8830112.555,8693354694.098543,14664657600.294964,413666.3213620776,87774730.04,533582920.99224555,10856381.69,56665084.810078904,177265180.51128107,80086652441,22137879.30791821,810553003.7241412,517332929.11651504,88587152.85565828,514841625.1746028,77900114.67622748,739680526.4776638,15718.690715538982,628910661.3960539,146835994.27343485,861212825.6,591553032.2142364,287402450.2745364,84458827.34101534,670380475.7103431,,33497411.502429336,91460325.56932843,99915781.54217598,3539320.4279247196,95593714672.16423,9303764738.045645,1840727.1020100445,6441483942.221199,80431377.43,,10006537.775491444,7415846.142124221,77828466.48493616,35314201.917492434,84081378.81490353,392163686.58102566,150598968.41256487,4576051371.244175,839072734.7195146,180131390.93681082,871344072.9924098,1.157920892373162e+71,945900090.0132455,8597043667.948324,498747890435.67505,817619458.9,9839891614.904358,62132361.538010284,121565037.6634734,681257.1643218538,8700.523326822358,2879561843.2885427,85803083157,1633232735.2385635,1493965108.8596478,,90251578.90918387,918149971.4581678,36879212.978085905,834305291.2119033,1457535.784339555,73689767.18341772,10509.882498725143,2156802.479333808,105374587.01408207,483726.9200349037,13379546.329043929,51688657.753134355,67880673.08,,31010118741.967087,987200.7707449277,986263785.3451993,422356.20352715295,82355743.56,921216371.7710125,7263471.483856821,24291116.757644262,49747318.75434421,67066862.90112154,417018208.6829001,74496929.76563327,
2024-06-08 00:00:00+00:00,313363315.1,507691572.3553125,1525061.3583298533,8842188.165078647,8690775158.925209,14666532498.153906,416541.6172181913,87773912.05968978,533582920.99224555,10856381.69,56665084.810078904,177314362.3389701,80086652441,22135874.487871576,810780220.0693358,520592567.5549105,88596305.92972235,512563277.09025073,78058454.76792186,737457935.1008663,15695.984018023897,625443738.4804535,146461524.7565166,861099692.6594868,590521592.7584125,287437963.3704149,84455997.99810666,670419707.0667092,,33498963.16576371,91796817.73,99852768.27636316,3539320.4279247196,95598939469.78336,9290794605.205357,1837238.5406352845,6441483942.221201,80456345.12608156,,10011378.015491445,7413502.465935088,78270148.91819774,35430089.07435354,84083218.34034015,392163686.58102566,150714690.41125616,4580412873.239903,839151292.8738567,180143513.57259884,871794958.6868482,1.157920892373162e+71,945928693.1393654,8601149103.668642,499803022264.87976,817787788.5633353,9841299188.939787,62216211.88823387,122166647.10842453,681257.1643218538,8700.523326822358,2879606651.5226727,85802634363,1628076055.9777074,1493916930.7678747,,90248069.45,918196162.8695822,36831643.04738404,834303902.8819033,1457535.784339555,73748414.17671807,10509.882498725143,2162952.5018449267,105048712.79745868,484164.4470525034,13467447.05656857,51668157.33410227,67803940.21985565,,31113679994.31268,987203.6386,986268803.1696194,423035.68109288765,82369005.50931855,921252097.0139909,7195095.6160297245,24291116.757644262,49788395.02249866,67106278.07376877,417185109.99750006,74606300.02416621,
2024-06-09 00:00:00+00:00,313363315.1,507653732.56617755,1524971.7097898829,8844285.755050806,8689854688.798923,14667968773.634447,416338.07180270104,87782419.90928979,533582920.99224555,10856381.69,56674417.120772034,177350629.9252344,80086652441,22134988.68754073,810870288.6864185,521146391.70622724,88387797.69600548,512632812,78087624.91861363,737392603.9503566,15691.634185134995,625271233.7893429,146799650.07400203,860993692.8986859,590210318.0823916,287417113.64136887,84446542.44603246,670511551.9141809,,33491820.873184204,91803440.81563035,99828703.84682524,3539320.4279247196,95600071909.17152,9285949717.701008,1791495.2117245856,6441483942.221201,80543309.02701843,,10011378.015491445,7401768.320189107,78290403.80582081,35453858.34633362,84084873,392166464.3610257,150714690.41125616,4581277560,839120683.2047334,180151111.38388914,871847536.3537629,1.157920892373162e+71,945929775.4766157,8611318103.918348,501468537133.6741,818025150,9841762636.815353,62214890.12764074,122728670.40597317,681257.1643218538,8701.095835026345,2879629368.752672,85802681110.81654,1619539860.8630874,1494166350.2241163,,90248049.50997274,918359961.6809973,36809591.74807005,834336107.0919033,1457534.0024585351,73740847.15,10509.882498725143,2162541.7083822223,105044374.46393393,483357.8138,13452838.864239477,51710340.72,67829015.29402865,,30998570869.750767,987209.1736209267,986269565.1532265,423358.4359,82334815.41786158,921268532.7368773,7195095.6160297245,24291116.757644262,49849778.58896405,67115582.18287458,417146628.4556001,74317098.04,
2024-06-10 00:00:00+00:00,313363315.1,506532560.7558449,1524971.7097898829,8924752.098103566,8690777922.693148,14666865366.119297,417022.66301281686,87775767.00128978,533582920.99224555,10856381.69,56675416.84891035,177342075.8104721,80086652441,22133966.734832786,809686937.5169085,520833144.7993539,88441296.78922808,512632812,78069760.51744643,736087006.0334872,15712.44052708919,630302894.8316939,147123181.5786396,861222374.0174749,587325233.5213314,287369267.6500689,84434641.58,674006808.1509591,,33489577.08890593,91811156.42,99613509.11516823,3545714.5317300996,95596419605.55504,9289430005.588478,1792615.9517108856,6498954405,80586397.21381569,,10012710.103921505,7440654.473823068,78229499.62153275,35340475.90807035,84085926.14945106,392166464.3610257,146982706.58188236,4577710932.695327,838910037.2246331,180148734.53316835,872003705.7570729,1.157920892373162e+71,945929775.0732256,8610954299.603342,491107474622.8551,817938411.5990157,9840753591.294731,63154659.03597684,123484938.66224925,681257.1643218538,8701.095835026345,2879629368.752672,85802634551.36034,1596655272.1398897,1497592853.2479136,,90248049.50997274,918372883.1170473,36884985.74807005,834188283.1639034,1422557.030994055,73586363.22175631,10509.882498725143,2162334.2082970855,105072084.80006136,484094.1643,13476538.781660333,51700483.090570934,67821624.91813095,,31177102661.474895,987215.6886616941,986275716.2823384,423496.5713622268,82069973.11052705,922754186.8333688,7195095.6160297245,24291116.757644262,49876593.72816464,67211170.48083767,417215325.5850001,73998702.30842559,
2024-06-11 00:00:00+00:00,313363315.1,506484829.11860317,1524971.7097898829,8915342.402467698,8691016321.357513,14662236242.768488,413799.87726200843,87803424.40118976,533582920.99224555,10856381.69,56676304.98158845,178302719.12464097,80086652441,22108707.714860935,810741254.6,518374190.6568535,88469528.03910512,512633981.7288252,78168357.54,736390727.2954621,15723.515701809187,628105111.6862001,146768788.2677574,861338408.5547385,586385829.4194269,287392528.22701997,84425038.20104246,677559907.7222112,,33459298.390576273,91812069.97041327,99971494.18268056,3545714.5317300996,95588952585,9288432376,1790228.8322231558,6492435269,80674597.16705811,,10012734.497851504,7422103.064108738,78096787.89117268,35371424.426143244,84088740.37731065,392135908.8010257,146367613.4557895,4579236317.730636,839122307.6,180142523.60114497,871993165.7557437,1.157920892373162e+71,945484596.5482255,8613283411.982244,490658480784.1189,818398993.6314278,9840852777,63171160.11513841,125236174.70083079,681257.1643218538,8701.114883230748,2879629368.752672,85802285899.04413,1595368896.0944417,1503841804.0680194,,90248049.50997274,918385730.3334708,36884985.74807005,835001782.3639034,1422402.3944545551,73589839.56130745,10509.882498725143,2166540.2546480163,104979809.8471987,483935.1969,13365091.37746017,51683250.01133138,68020737.34203582,,31464620624.784996,987215.6886616941,986276732.3230333,423555.84262239345,82090056.13325892,922758722.2132034,7195095.6160297245,24139601.152660325,49948125.78825432,66919988.18194996,417269402.9019001,73908070.11188188,
2024-06-12 00:00:00+00:00,313363315.1,506350793.4619833,1522648.4068731146,8870120.971930575,8683814910,14659446277.26797,413541.77527502814,87805885.88038978,533582920.99224555,10856381.69,56675635.34180118,178331343.7,80086652441,22108866.13817961,810948699.7734028,518500469.7225829,88429769.03,512615812.7288252,78088152.86602439,735070685.6696124,15726.25712484919,621833000.3507382,146766344.26203865,861585307.3,585837934.9760029,243534464.22358295,84429475.47,673194235.6,,33458437.75028424,91830991.81834081,99940855.26,3545714.5317300996,96155123261.96742,9304378281.675188,1805794.493,6492435269,80574873.37057732,,10012734.497851504,7466569.142597207,77947283.06362773,35045805.54334755,84089239.85658206,393553259.3505854,147414619.82303464,4579617413.979617,839817618.2,180142465.5979627,871757652.3250933,1.157920892373162e+71,945989881.0752257,8613894245.682728,493540423583.7064,818534562.8891919,9840839200.879524,62947122.72323774,126016338.58122823,681257.1643218538,8701.114883230748,2879621594.0362477,85802413584.93677,1594277322.0569541,1501882816.6341555,,90266065.03161581,918400100.0811937,36951741.32450566,834982310.0048034,1422670.925520195,73607082.67415784,10509.417700557566,2163740.3025604174,104903045.4293176,483089.5944831045,13334694.48250501,51694249.28492778,67949718.63104562,,30816052253.758274,987198.5123,986301730.9121872,423734.7161718109,82090963.92,922775875.4,7195095.6160297245,24139601.152660325,49411851.87994655,66904683.38750595,417928474.07690006,74058060.77145089,
2024-06-13 00:00:00+00:00,313363315.1,505899080.72722954,1522113.3287296551,8875727.248688616,8681780345.982056,14662032152.204115,401595.2512431292,87814095.97038977,533582920.99224555,10856381.69,56676969.72678131,178279456.61348763,80086652441,22101641.195115533,810926340.4083058,517393175.7,88210858.49,512642907.8688252,78208696.38970731,734563568.3222965,15797.928098821178,618244514.4554573,146730591.1784046,861630067.1288049,584718592.6133453,243418271.1522441,84421204.22340208,670264999.3891925,,33458143.31520477,91834144.48,100648860.43690155,3547095.3558170088,96115693590,9307084368.131367,1801592.6707910069,6492435269,80670427.56507632,,10012734.497851504,7457605.975336284,78140886.14433779,35092358.64,84090796.51832406,393551784.4177082,147414619.82303464,4577245229.878264,839728382.7592721,180518925.86704886,871758766,1.157920892373162e+71,945971811.5710056,8616931235,493038137349.6644,818344424.8,9841505326.474504,62378999.10887202,126073726.13453025,681257.1643218538,8701.838032,2879617681.3651476,85802429950.29828,1599760012.2926104,1498080459.8247464,,90318609.46667768,918412738.4097936,36956482.119621165,835013878.6548034,1422670.925520195,74252406.93012951,10509.417700557566,2165379.9991274523,104918430.50628078,483484.86871591595,13018534.370280344,51348093.88,68194983.48185487,,31212212389.795723,987122.7266800178,986305672.2782931,424320.95916419267,82121141.96136035,922777003.2,7195095.6160297245,24139601.152660325,49424938.80206829,66849778.169453755,417935981.07960004,74695822.84849659,
2024-06-14 00:00:00+00:00,313363315.1,505861596.54506004,1522059.1905134865,8873943.004371734,8645874103,14671278701.564878,401486.1014253914,87637055.47133152,533582920.99224555,10856381.69,56676969.72678131,178352826.67308328,80086652441,22091239.302723825,809450458.0104753,518651882.8172799,88332393.96021265,512655047.2836145,78277183.54000455,734814338.6207812,15787.33653283118,622560360.1068761,146692775.3920966,861622926.1,584632777.8578043,243786838.96680072,84428227.22340208,670803653.7044638,,33333376.16289215,91834948.16582292,100782195.88130075,3547095.3558170088,96120511529.87639,9309547289.379478,1802140.5091080368,6518199718.414445,80918222.64279266,,10012734.497851504,7453330.176182334,78312428.47764197,35180169.04597322,84094305.51963857,393553130.33405095,147414619.82303464,4574752362.815658,839718493.7,180503315.53628537,872126796.7,1.157920892373162e+71,945974777.8840057,8606877451,4.92347E+11,818123563.0211875,9841164404.715982,62504676.12640635,125908351.10523766,681257.1643218538,8701.838032,2879530083.2751474,85802406603.43628,1598851542.5992565,1499588375.888557,,90422847.45407769,918412738.4097936,36962889.097853534,834948901.4148034,1419300.085520195,74266404.01072593,10509.417700557566,2164682.054347972,104985044.51300758,485683.65419623314,13064412.16483048,51433093.32615525,67597164.70021585,,31014919039.665085,987116.8570176696,986301237.0730559,424807.74692914635,82111918.84768263,922777003.2,7195095.6160297245,24139601.152660325,49424938.80206829,66895669.571315445,418436037.2366001,74485956.81703258,
2024-06-15 00:00:00+00:00,313363315.1,505887580.1273999,1522059.1905134865,8875461.571441801,8642804091.737934,14663450076.99986,401248.3431043186,87618919.58673151,533582920.99224555,10856381.69,56676969.72678131,178380595.83014315,80086652441,22092227.456901092,809515907.2981995,519585903.4287432,88323089.78944838,512708737.3136145,78277041.89737166,734656003.6143466,15783.450362071178,623387630.7228513,145572932.5158809,861577929.5,577980445.5413013,243845240.89075074,84428422.97637007,670748454.0758295,,33266965.03140419,91839065.95522225,100720854.74398313,3328919.3256161395,96117824522.45993,9310614526,1799193.8229225015,6517996322.968954,81013408.83297019,,10012734.497851504,7444607.384275996,78408313.74,35168392.10668669,84096523.36021897,393436741.79277325,147414619.82303464,4572267214.870587,839785218.1411645,180495617.3896332,872627831.7394211,1.157920892373162e+71,945971495.0310056,8606481547.466085,492387878248.3644,818274068.7,9840349200.509907,62386665.13,125389973.28295285,681257.1643218538,8701.860111245225,2879517080.9851475,85802143515.19261,1593058032.800345,1499874780.1423416,,90480646.16840947,918412738.4097936,36994613.45785353,834947328.3648034,1419400.085520195,74206795.47,10508.45135753176,2162965.9530069423,104996260.7079563,485750.5259787583,13072112.74287095,51468186.41773411,67537222.12198761,,31024625948.37378,987116.8570176696,986309016.1731201,425026.2044569672,82137358.32112305,922796282.1685424,7195095.6160297245,24139601.152660325,49424938.80206829,66920424.80353844,418476614.9466001,74488808.79,
2024-06-16 00:00:00+00:00,313363315.1,505915040.3561917,1522059.1905134865,8880118.393,8644306967.478424,14663102843.378773,400373.5607933093,87615393.06023154,533582920.99224555,10856502.75,56676969.72678131,178275766.25769064,80086652441,22089200.861354657,809565420.6208476,521292765.06014615,87869707.47761083,512707490.2436145,78308042.68816182,734736148.2257627,15783.971313190965,623803633.5053103,145171239.00163746,861421798.8369961,578127574.9502847,243389296.74082804,84424814.36162698,670758825.6442509,,33385722.342658006,92073707.73119983,100652889.50294924,3328919.3256161395,96101509979,9313068054.520271,1801237.8332986117,6519696783.910383,81346478.40619744,,10012734.497851504,7475859.8942089155,78413896.29063337,35127475.37365136,84095610.97023167,393308185.00105035,147414619.82303464,4575390137,839785218.1411645,180486219.14171526,870820147.8111254,1.157920892373162e+71,945965829.0310056,8606608988.759584,492646102254.2251,818238255.5812566,9840498756.697048,62111615.125694044,125052714.77527946,681257.1643218538,8701.887738717236,2879517080.9851475,85802461213.59782,1589719370.881171,1500162834.349016,,90499384.12512527,918412738.4097936,36904933.396596275,834937923.9267033,1419379.8070632985,74263070.73273863,10518.731241268584,2164360.161986512,105056268.50825177,484594.45284177776,13076540.921496518,51479382.43517625,67528379.58963716,,31059202305.777035,987025.8632911694,986313139.4466218,425055.05865473807,82140524.69041048,922815431.9645715,7195095.6160297245,24139601.152660325,49424938.80206829,66925435.18,418456600.9466001,74472620.34640902,
2024-06-17 00:00:00+00:00,313363315.1,505902049.8,1522059.1905134865,8879236.319076424,8640878728,14667130222.19571,400592.55691208335,87619551.06235911,533582920.99224555,10856381.69,56676969.72678131,178346293.26665565,80086652441,22104841.20970545,813179051.2822369,522413894.2192142,87977383.73113246,512707490.2436145,78348100.32134005,726236999.6007426,15795.219450340965,625931387.8249345,146718764.1338494,861292292.6072509,568287034.0895408,242234479.41158566,84391018.50617334,670414654.3402117,,33254760.774091944,92066395.12,100595445.6584342,3328919.3256161395,96101141633.31989,9317619568.255138,1819772.2657782242,6522349224.588538,81705944.38893995,,10017540.850851504,7477557.512180536,78782896.80533071,35111713.87750802,84099359.22390568,393308058.2248592,147414619.82303464,4570670422.340491,839795320.5563594,180491424.62037763,871418189.8034786,1.157920892373162e+71,945926321.0303456,8604387597.892012,493091476474.18616,817830855.1615374,9837050262.750355,62380965.71753353,124726515.8484452,681257.1643218538,8701.926366475156,2879517080.9851475,85802445274.14056,1590034901.2986634,1500406503.776063,,90557996.71111828,918412738.4097936,36904933.396596275,834923765.5225875,1419349.0970632983,74281379.94512144,10518.731241268584,2174782.5206130133,105053301.51978883,484943.06581981236,13156320.509905525,51439364.919635825,67888469.24093135,,31100221575.347034,987081.4730231471,986317458.0288808,433480.9461,82142520.28669111,922882643.2259177,7100467.765185152,24186650.230661944,49424687.860896215,67009286.775627665,418577357.6032001,74268935.14778756,
